id;searchQuery;text;timestamp;cleanText;foundWord
1620145251859202048;missatge;avui, dia de la pau, l'alumnat de 4t a i b @escolaperevila han unit les seves mans per llançar un missatge i elaborar un mural. hem gaudit molt del dia i de l'activitat! 😊;2023-01-30 19:41:00+00:00;avui, dia de la pau, l'alumnat de 4t a i b @escolaperevila han unit les seves mans per llançar un missatge i elaborar un mural. hem gaudit molt del dia i de l'activitat! 😊;missatge
1620142659330527232;missatge;jo vaig veure l'entrevista i em va quedar molt clar que el missatge anava dirigit a l'ultra-dreta, no a tota la comunitat de madrid. ets diana de les manipulacions de la prensa madrilenya rància pel que ets, directora/feminista/catalana d'èxit, no pel que dius :(;2023-01-30 19:31:00+00:00;jo vaig veure l'entrevista i em va quedar molt clar que el missatge anava dirigit a l'ultra-dreta, no a tota la comunitat de madrid. ets diana de les manipulacions de la prensa madrilenya rància pel que ets, d'èxit, no pel que dius :(;missatge
1620140902596624384;missatge;només a la gent q prèviament ja m'havia enviat un missatge abans. 🤔;2023-01-30 19:24:00+00:00;només a la gent q prèviament ja m'havia enviat un missatge abans. 🤔;missatge
1620139839126380544;missatge;"👉comunicar els continguts específics al lloc i moments específics és
la millor eina per fer que la teva informació sigui realment eficaç i el
missatge arribi al públic objectiu, generant un major impacte i reduint
els costos.";2023-01-30 19:20:00+00:00;👉comunicar els continguts específics al lloc i moments específics és la millor eina per fer que la teva informació sigui realment eficaç i el missatge arribi al públic objectiu, generant un major impacte i reduint els costos.;missatge
1620138815997480960;missatge;si vols col·laborar regalant #postuxapes #postupegatines o #postuimants solidaris per 20+ causes benèfiques al teu acte/festa, col·leccionar-ne o revendre'n a canvi d'una mica de promo, envia'm missatge 👍 també on-line, #postutasses i #postusamarretes! ➡ botiga.postureiglleida.com;2023-01-30 19:16:00+00:00;si vols col·laborar regalant o solidaris per 20+ causes benèfiques al teu, col·leccionar-ne o revendre'n a canvi d'una mica de promo, envia'm missatge 👍 també on-line, i #postusamarretes! ➡ botiga.postureiglleida.com;missatge
1620136880221335552;missatge;"explicant la realitat del sector.... faltarà saber si la resta de mortals que no en són ....capten  el missatge......
la majoria..... res ....i els polítics de ""turmo""...... el doble ....res de res ..... que el president menja pinya 🍍.... va sortir a la tele";2023-01-30 19:08:00+00:00;"explicant la realitat del sector.... faltarà saber si la resta de mortals que no en són ....capten el missatge...... la majoria..... res ....i els polítics de ""turmo""...... el doble ....res de res ..... que el president menja pinya 🍍.... va sortir a la tele";missatge
1620134756657807360;missatge;m’agradaria encarregar, però no puc enviar-te missatge:(;2023-01-30 19:00:00+00:00;m’agradaria encarregar, però no puc enviar-te missatge:(;missatge
1620134656137129984;missatge;"segons alerta @juliarosannasva, ""rebutjant el dret a vot als 16 anys s'està donant el missatge de què no volem que participem com a joves"" #einesirla";2023-01-30 18:59:00+00:00;"segons alerta @juliarosannasva, ""rebutjant el dret a vot als 16 anys s'està donant el missatge de què no volem que participem com a joves"" #einesirla";missatge
1620134595487485952;missatge;el missatge l’has escrit tu ara acata les conseqüencies, a part com que exposeada si tothom que et coneix ja sap que ets una salida;2023-01-30 18:59:00+00:00;el missatge l’has escrit tu ara acata les conseqüencies, a part com que exposeada si tothom que et coneix ja sap que ets una salida;missatge
1620133168971153408;missatge;el meu fons de pantalla amb el @polander_ i el missatge horny de la @paulalaameiro;2023-01-30 18:53:00+00:00;el meu fons de pantalla amb el @polander_ i el missatge horny de la @paulalaameiro;missatge
1620131180309024768;missatge;"✋🏼🤚cada 30 de gener, des de 1993, es commemora el dia escolar de la pau i la no violència; declarat així per la unesco recordant la mort de mahatma gandhi. 

🫶🏼enguany hem posat pau al món, treballant els seus símbols, tot descobrint la seva història i el seu missatge pacifista.";2023-01-30 18:45:00+00:00;"✋🏼🤚cada 30 de gener, des de 1993, es commemora el dia escolar de la pau i la no violència; declarat així per la unesco recordant la mort de mahatma gandhi. 🫶🏼enguany hem posat pau al món, treballant els seus símbols, tot descobrint la seva història i el seu missatge pacifista.";missatge
1620131180309024768;missatge;"✋🏼🤚cada 30 de gener, des de 1993, es commemora el dia escolar de la pau i la no violència; declarat així per la unesco recordant la mort de mahatma gandhi. 

🫶🏼enguany hem posat pau al món, treballant els seus símbols, tot descobrint la seva història i el seu missatge pacifista.";2023-01-30 18:45:00+00:00;"✋🏼🤚cada 30 de gener, des de 1993, es commemora el dia escolar de la pau i la no violència; declarat així per la unesco recordant la mort de mahatma gandhi. 🫶🏼enguany hem posat pau al món, treballant els seus símbols, tot descobrint la seva història i el seu missatge pacifista.";història
1620129745819275264;missatge;en les ungles hi ha el missatge del dur treball diari...la suor i la pols del dia a dia;2023-01-30 18:40:00+00:00;en les ungles hi ha el missatge del dur treball diari...la suor i la pols del dia a dia;missatge
1620128258057723904;missatge;a la clausura de la #jornadapauparlament @kristianherbolz, com a vicepresident del consell català del foment de la pau, destaca el compromís per un món lliure de guerres i ens recorda que les guerres són evitables i que el missatge pacifista no és utòpic.;2023-01-30 18:34:00+00:00;a la clausura de la @kristianherbolz, com a vicepresident del consell català del foment de la pau, destaca el compromís per un món lliure de guerres i ens recorda que les guerres són evitables i que el missatge pacifista no és utòpic.;missatge
1620126363377364992;missatge;"a algú més li surt aquest missatge quan intenta accedir a la app de bus de girona.
he enviat avisos a l'ajuntament i segons ells el.problema només es meu. fa més de sis mesos que no funciona. @girona_cat @martamadrenas @pscgirona @ercgirona @guanyemgirona";2023-01-30 18:26:00+00:00;a algú més li surt aquest missatge quan intenta accedir a la app de bus de girona. he enviat avisos a l'ajuntament i segons ells el.problema només es meu. fa més de sis mesos que no funciona. @girona_cat @martamadrenas @pscgirona @ercgirona @guanyemgirona;missatge
1620125244207038464;missatge;"que busquin un nou extrem per cobrir la baixa de dembele és un missatge molt clar per a raphinha o ferran torres.

ja els podrien vendre. ah, és clar que de ferran havien pagat 3 milions dels 55 que va costar.";2023-01-30 18:22:00+00:00;que busquin un nou extrem per cobrir la baixa de dembele és un missatge molt clar per a raphinha o ferran torres. ja els podrien vendre. ah, és clar que de ferran havien pagat 3 milions dels 55 que va costar.;missatge
1620118164406407168;missatge;ahir mateix van enviar un missatge de solidaritat amb el poble kurd. el cxr no tan sols planta cara a l'opressió espanyola i francesa, sinó també a l'opressió persa, àrab i turca.;2023-01-30 17:54:00+00:00;ahir mateix van enviar un missatge de solidaritat amb el poble kurd. el cxr no tan sols planta cara a l'opressió espanyola i francesa, sinó també a l'opressió persa, àrab i turca.;missatge
1619656544106467328;piular;heu sortir tots dls palmeros a piular el mateix?;2023-01-29 11:19:00+00:00;heu sortir tots dls palmeros a piular el mateix?;piular
1619636868341182464;piular;no puc piular i escoltar les converses del bar a la vegada.;2023-01-29 10:01:00+00:00;no puc piular i escoltar les converses del bar a la vegada.;piular
1619632788411666432;piular;podeu piular us veig però no escolto, estic al meu món multiversal....🤣🤣🤣🤣🤣🎶🎶🎶🎵🎵🎵🎵;2023-01-29 09:45:00+00:00;podeu piular us veig però no escolto, estic al meu món multiversal....🤣🤣🤣🤣🤣🎶🎶🎶🎵🎵🎵🎵;piular
1619618704081432576;piular;m’agradava molt la seva forma tan peculiar de piular on el sentit era aquell espai que cuidava entre idees i conviccions. ja el trobo a faltar. abraçada a tota la família i a ell.;2023-01-29 08:49:00+00:00;m’agradava molt la seva forma tan peculiar de piular on el sentit era aquell espai que cuidava entre idees i conviccions. ja el trobo a faltar. abraçada a tota la família i a ell.;piular
1619513443333316608;piular;"4 anys per piular a twitter, 2 anys a asier gonzález per tallar el fil de la vida al meu fill, a un extraordinari home de 20 anys. i això no pot ser. no i no!
#josepboan #stopviolenciaviaria #justiciaperjosepboan #reforma142cp";2023-01-29 01:51:00+00:00;4 anys per piular a twitter, 2 anys a asier gonzález per tallar el fil de la vida al meu fill, a un extraordinari home de 20 anys. i això no pot ser. no i no! #reforma142cp;piular
1619505183247187968;piular;es curiós perquè com lloros no paren de piular que eren 1400 endollats de la menjadora erki. i ara només han 659...😅🤦;2023-01-29 01:18:00+00:00;es curiós perquè com lloros no paren de piular que eren 1400 endollats de la menjadora erki. i ara només han 659...😅🤦;piular
1620134064396320768;tweet;"perdoneu, però el vostre tweet es de primer de manipulació.

setmanes avans en tardà ja ho va avançar. si cal sacrificar-lo ho farem.

ell segueix tenin veu.

altres ni veu, ni raó.";2023-01-30 18:57:00+00:00;perdoneu, però el vostre tweet es de primer de manipulació. setmanes avans en tardà ja ho va avançar. si cal sacrificar-lo ho farem. ell segueix tenin veu. altres ni veu, ni raó.;tweet
1620133512589512704;tweet;pilar carracelas sempre fent amics...! 😂 (subscric fins el darrer punt el teu tweet).;2023-01-30 18:55:00+00:00;pilar carracelas sempre fent amics...! 😂 (subscric fins el darrer punt el teu tweet).;tweet
1620132194458148864;tweet;"perdó cap tweet sense, bla, bla,bla
volia dir *cotxil🤣🤣🤣";2023-01-30 18:49:00+00:00;perdó cap tweet sense, bla, bla,bla volia dir *cotxil🤣🤣🤣;tweet
1620130306052481024;tweet;quant odi i quanta maldat en un tweet, silvia. als nazis com vosaltres tampoc els volem, xusma.👊🏾;2023-01-30 18:42:00+00:00;quant odi i quanta maldat en un tweet, silvia. als nazis com vosaltres tampoc els volem, xusma.👊🏾;tweet
1620128668080275456;tweet;hi ha una mica de tweet entre tanta dignitat i coherència. 🙌🙌🙌;2023-01-30 18:35:00+00:00;hi ha una mica de tweet entre tanta dignitat i coherència. 🙌🙌🙌;tweet
1620125087226814464;tweet;encara que aquest personatge t'agradi molt, el nivell de lameculisme pueril que denota fa el teu tweet ridícul i infantil.;2023-01-30 18:21:00+00:00;encara que aquest personatge t'agradi molt, el nivell de lameculisme pueril que denota fa el teu tweet ridícul i infantil.;tweet
1620118412008775680;tweet;"el director creatiu de calvin klein ha començat a seguir a en jungkook aquest matí i ara la compta de ck acaba de fer un tweet dient algo en plan ""m'agradaria que xx estigués en una campanya de ck"" fent referència a que hem estat cridant sobre aquest tema tot el dia😂";2023-01-30 17:55:00+00:00;"el director creatiu de calvin klein ha començat a seguir a en jungkook aquest matí i ara la compta de ck acaba de fer un tweet dient algo en plan ""m'agradaria que xx estigués en una campanya de ck"" fent referència a que hem estat cridant sobre aquest tema tot el dia😂";seguir
1620118412008775680;tweet;"el director creatiu de calvin klein ha començat a seguir a en jungkook aquest matí i ara la compta de ck acaba de fer un tweet dient algo en plan ""m'agradaria que xx estigués en una campanya de ck"" fent referència a que hem estat cridant sobre aquest tema tot el dia😂";2023-01-30 17:55:00+00:00;"el director creatiu de calvin klein ha començat a seguir a en jungkook aquest matí i ara la compta de ck acaba de fer un tweet dient algo en plan ""m'agradaria que xx estigués en una campanya de ck"" fent referència a que hem estat cridant sobre aquest tema tot el dia😂";tweet
1620114528884387840;tweet;"i com a mostra d'humor aquest tweet... 

quina puta merda de mediocres arraulats com hamsters entre el cotó fluix de la pagueta, pitjors que funcionaris, vividors enmamellats.";2023-01-30 17:39:00+00:00;i com a mostra d'humor aquest tweet... quina puta merda de mediocres arraulats com hamsters entre el cotó fluix de la pagueta, pitjors que funcionaris, vividors enmamellats.;tweet
1620111039445745664;tweet;"esperant el tweet de l'@abrilalbets dient ""voldria que m'estimés com en @joeldiazbrah estima en @massanagranaire""";2023-01-30 17:25:00+00:00;"esperant el tweet de l'@abrilalbets dient ""voldria que m'estimés com en @joeldiazbrah estima en @massanagranaire""";tweet
1620098439144153088;tweet;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;2023-01-30 16:35:00+00:00;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;vist
1620098439144153088;tweet;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;2023-01-30 16:35:00+00:00;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;tweet
1620098439144153088;tweet;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;2023-01-30 16:35:00+00:00;ep bona tarda beth soc el toni fa 1 any des de que no ens veiem com estas? yo estic be he vist aquest tweet d'aquesta peli i m'ha agradat molt molts petons i abraçades espero la teva resposta adeu.;resposta
1620096160299126784;tweet;"hòstia, el tweet anterior a aquesta propaganda penosa q feu, era d'en joel diaz q deia q plegava de @tv3cat en solidaritat amb el company q ""la vostra"" va acomiadar fa una setmana d manera repugnant.
curiós q tot un partit com er no li arribi ni a la sola d la sabata a un còmic!";2023-01-30 16:26:00+00:00;"hòstia, el tweet anterior a aquesta propaganda penosa q feu, era d'en joel diaz q deia q plegava de @tv3cat en solidaritat amb el company q ""la vostra"" va acomiadar fa una setmana d manera repugnant. curiós q tot un partit com er no li arribi ni a la sola d la sabata a un còmic!";tweet
1620095320192610304;tweet;"coneixes el nostre canal de twitch?
ja formes part de la nostre comunitat?
entra i marca el cor i sabràs quan entrem en directe i podràs participar al xat

tota divulgació del tweet serà agraïda

twitch.tv/la_batcova";2023-01-30 16:23:00+00:00;coneixes el nostre canal de twitch? ja formes part de la nostre comunitat? entra i marca el cor i sabràs quan entrem en directe i podràs participar al xat tota divulgació del tweet serà agraïda ;tweet
1619006011075088384;blocar;"capítol 1:
a) faig un tuit criticant que facin fora de tv3 un humorista que criticava els pressupostos erc+psc.
b) un regidor d'erc fa un tuit dient-me que això és cosa de psc-junts. ""zasca""!!!
c) a @gabrielrufian li ""agrada"".";2023-01-27 16:14:00+00:00;"capítol 1: a) faig un tuit criticant que facin fora de tv3 un humorista que criticava els pressupostos erc+psc. b) un regidor d'erc fa un tuit dient-me que això és cosa de psc-junts. ""zasca""!!! c) a @gabrielrufian li ""agrada"".";tuit
1619664955124367360;blocar;a lleida , quan en president torra va visitar i inagurar la fira de sant miquel , ella li va anar a darrera  tota l’estona com un gosset . suposo que buscava alguna feineta . li vaig comentar i em va blocar 😂;2023-01-29 11:53:00+00:00;a lleida , quan en president torra va visitar i inagurar la fira de sant miquel , ella li va anar a darrera tota l’estona com un gosset . suposo que buscava alguna feineta . li vaig comentar i em va blocar 😂;blocar
1619664955124367360;blocar;a lleida , quan en president torra va visitar i inagurar la fira de sant miquel , ella li va anar a darrera  tota l’estona com un gosset . suposo que buscava alguna feineta . li vaig comentar i em va blocar 😂;2023-01-29 11:53:00+00:00;a lleida , quan en president torra va visitar i inagurar la fira de sant miquel , ella li va anar a darrera tota l’estona com un gosset . suposo que buscava alguna feineta . li vaig comentar i em va blocar 😂;comentar
1619637999855366144;blocar;"wow les respostes a aquest tweet… hi ha gent molt infeliç, no?
hi hauria d’haver un filtre per blocar gent amargada.
una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. 
ignora’ls com-ple-ta-ment.";2023-01-29 10:06:00+00:00;wow les respostes a aquest tweet… hi ha gent molt infeliç, no? hi hauria d’haver un filtre per blocar gent amargada. una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. ignora’ls com-ple-ta-ment.;blocar
1619637999855366144;blocar;"wow les respostes a aquest tweet… hi ha gent molt infeliç, no?
hi hauria d’haver un filtre per blocar gent amargada.
una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. 
ignora’ls com-ple-ta-ment.";2023-01-29 10:06:00+00:00;wow les respostes a aquest tweet… hi ha gent molt infeliç, no? hi hauria d’haver un filtre per blocar gent amargada. una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. ignora’ls com-ple-ta-ment.;tweet
1619637999855366144;blocar;"wow les respostes a aquest tweet… hi ha gent molt infeliç, no?
hi hauria d’haver un filtre per blocar gent amargada.
una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. 
ignora’ls com-ple-ta-ment.";2023-01-29 10:06:00+00:00;wow les respostes a aquest tweet… hi ha gent molt infeliç, no? hi hauria d’haver un filtre per blocar gent amargada. una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. ignora’ls com-ple-ta-ment.;comentaris
1619637999855366144;blocar;"wow les respostes a aquest tweet… hi ha gent molt infeliç, no?
hi hauria d’haver un filtre per blocar gent amargada.
una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. 
ignora’ls com-ple-ta-ment.";2023-01-29 10:06:00+00:00;wow les respostes a aquest tweet… hi ha gent molt infeliç, no? hi hauria d’haver un filtre per blocar gent amargada. una abraçada i molta força per ignorar tota la gent que et toca els ovaris amb comentaris patètics dia sí, dia també. ignora’ls com-ple-ta-ment.;respostes
1619588888825335808;blocar;"he entrat als comentaris només per blocar imbècils. 
deu n'hi do de la neteja.";2023-01-29 06:50:00+00:00;he entrat als comentaris només per blocar imbècils. deu n'hi do de la neteja.;blocar
1619588888825335808;blocar;"he entrat als comentaris només per blocar imbècils. 
deu n'hi do de la neteja.";2023-01-29 06:50:00+00:00;he entrat als comentaris només per blocar imbècils. deu n'hi do de la neteja.;comentaris
1620188999934709760;vist;jo els he vist aquest mig dia a la tele, i al movil segueixent ara! deu ser algun temà d'error temporal!;2023-01-30 22:35:00+00:00;jo els he vist aquest mig dia a la tele, i al movil segueixent ara! deu ser algun temà d'error temporal!;vist
1620185499272097792;vist;psc i transport públic… qui els ha vist i qui els veu.;2023-01-30 22:21:00+00:00;psc i transport públic… qui els ha vist i qui els veu.;vist
1620184999294287872;vist;jo no m’explicava com podia ser madero i liar-se amb vuit alternatives en tres anys. fins que he vist que era mallorquí;2023-01-30 22:19:00+00:00;jo no m’explicava com podia ser madero i liar-se amb vuit alternatives en tres anys. fins que he vist que era mallorquí;vist
1620184044540674048;vist;jo encara hi sóc. ja els 90 em feien bola, costaven d'empassar, però dels 2000 en endavant he estat absent. no puc dir que tot hagi estat dolent - he vist el millor barça de la història - però no crec que estiguem anant a millor com a societat en general.;2023-01-30 22:15:00+00:00;jo encara hi sóc. ja els 90 em feien bola, costaven d'empassar, però dels 2000 en endavant he estat absent. no puc dir que tot hagi estat dolent - he vist el millor barça de la història - però no crec que estiguem anant a millor com a societat en general.;vist
1620184044540674048;vist;jo encara hi sóc. ja els 90 em feien bola, costaven d'empassar, però dels 2000 en endavant he estat absent. no puc dir que tot hagi estat dolent - he vist el millor barça de la història - però no crec que estiguem anant a millor com a societat en general.;2023-01-30 22:15:00+00:00;jo encara hi sóc. ja els 90 em feien bola, costaven d'empassar, però dels 2000 en endavant he estat absent. no puc dir que tot hagi estat dolent - he vist el millor barça de la història - però no crec que estiguem anant a millor com a societat en general.;història
1620183995270184960;vist;quin capítol tu, l'hem vist amb l'hereu (ell coneix l'argument del joc, jo no) i hem quedat els dos knockout.;2023-01-30 22:15:00+00:00;quin capítol tu, l'hem vist amb l'hereu (ell coneix l'argument del joc, jo no) i hem quedat els dos knockout.;vist
1620183734464167936;vist;de molt bé en la primera part (però sense gol, cosa que ja s'ha vist més d'una vegada enguany) a sense idees i sense forces en la segona. si hem de fiar-ho tot a que l'onze bo estiga sempre bé, ens arrisquem molt. veurem com segueix açò, però...;2023-01-30 22:14:00+00:00;de molt bé en la primera part (però sense gol, cosa que ja s'ha vist més d'una vegada enguany) a sense idees i sense forces en la segona. si hem de fiar-ho tot a que l'onze bo estiga sempre bé, ens arrisquem molt. veurem com segueix açò, però...;vist
1620183709692608512;vist;us trobarem a faltar demà al matí... 😅 perquè evidentment som gent que ens agrada dormir i us hauríem vist un cop més, en diferit. 🤣;2023-01-30 22:14:00+00:00;us trobarem a faltar demà al matí... 😅 perquè evidentment som gent que ens agrada dormir i us hauríem vist un cop més, en diferit. 🤣;vist
1620183343957688320;vist;no he vist el dibuix de la teva dona però com se li assembla la teva filla! 😂;2023-01-30 22:13:00+00:00;no he vist el dibuix de la teva dona però com se li assembla la teva filla! 😂;vist
1620183183701721088;vist;però tu t'has vist al mirall, si sembles dumbo🤦ni que fossis adonis.;2023-01-30 22:12:00+00:00;però tu t'has vist al mirall, si sembles dumbo🤦ni que fossis adonis.;vist
1620182986934337536;vist;veig, moltes crítiques pels canvis, però vosaltres heu vist lo que hi ha a la banqueta?? ni tenim profunditat de plantilla ni se l'espera;2023-01-30 22:11:00+00:00;veig, moltes crítiques pels canvis, però vosaltres heu vist lo que hi ha a la banqueta?? ni tenim profunditat de plantilla ni se l'espera;vist
1620182764921438208;vist;no hi ha pitjor cec que el que ja ha vist la realitat i decideix tornar a tancar els ulls.;2023-01-30 22:10:00+00:00;no hi ha pitjor cec que el que ja ha vist la realitat i decideix tornar a tancar els ulls.;vist
1620182345512009728;vist;"amb tu.
no l'he vist el programa ni em fa gràcia, pro premi a la coherència.
👏🏼👏🏼👏🏼";2023-01-30 22:09:00+00:00;amb tu. no l'he vist el programa ni em fa gràcia, pro premi a la coherència. 👏🏼👏🏼👏🏼;vist
1620181922692624384;vist;doncs en el club seran molt llestos però en el partit d'avui s'ha vist que ens fan falta un porter i un davanter...;2023-01-30 22:07:00+00:00;doncs en el club seran molt llestos però en el partit d'avui s'ha vist que ens fan falta un porter i un davanter...;vist
1620181831588134912;vist;algú l’ha vist en aquests 5 anys?;2023-01-30 22:07:00+00:00;algú l’ha vist en aquests 5 anys?;vist
1620181401030246400;vist;"quina preciositat el tercer capítol de #thelastofus 💜 

dels millors que he vist mai en una sèrie. així, sí";2023-01-30 22:05:00+00:00;quina preciositat el tercer capítol de 💜 dels millors que he vist mai en una sèrie. així, sí;vist
1620180726900736000;vist;t'he dit soja per què he vist que nombraves l'heura. pot ser soja, tomates o enciams. l'agricultura ja no és ecològica des d'un punt de vista tècnic, amb la qual cosa és una gran contradicció. i el que dius, les millors parts de productes vegetals van per alimentació humana;2023-01-30 22:02:00+00:00;t'he dit soja per què he vist que nombraves l'heura. pot ser soja, tomates o enciams. l'agricultura ja no és ecològica des d'un punt de vista tècnic, amb la qual cosa és una gran contradicció. i el que dius, les millors parts de productes vegetals van per alimentació humana;vist
1620168188129583104;piulada;un poema d'imatges lluminoses: en el moment de llegir els dos tuits amb els versos, no el recordava. gràcies!;2023-01-30 21:12:00+00:00;un poema d'imatges lluminoses: en el moment de llegir els dos tuits amb els versos, no el recordava. gràcies!;tuits
1620106296602292224;respondre;et torno a dir el mateix. erc no pot tenir la santa barra de fer ara aquest relat. no pot passar del blanc al negre com si res. si tenia la raó quan deia blanc, ara és el pitjor traïdor de la història de catalunya. i si la té ara que diu negre, és el màxim culpable de la desfeta.;2023-01-30 17:06:00+00:00;et torno a dir el mateix. erc no pot tenir la santa barra de fer ara aquest relat. no pot passar del blanc al negre com si res. si tenia la raó quan deia blanc, ara és el pitjor traïdor de la història de catalunya. i si la té ara que diu negre, és el màxim culpable de la desfeta.;història
1620104081426763776;missatge directe;"ja no es poden enviar missatges directes amb la gent que us seguiu mútuament? això és nou? una llàstima oi?

@twitter @twittersupport @verified";2023-01-30 16:58:00+00:00;ja no es poden enviar missatges directes amb la gent que us seguiu mútuament? això és nou? una llàstima oi? @twitter @twittersupport @verified;missatges
1619712892592603136;comentari;"elisenda … no t’adones que fas el ridícul queixant-te per aquestes coses?

cuida’t l’odi perquè queixar-te del govern per això nomès ho pots fer si sents un odi molt fort.

i flipo que tinguis més de 200 likes … 

madureu d’una vegada coi!!
@mariano_puerta";2023-01-29 15:03:00+00:00;elisenda … no t’adones que fas el ridícul queixant-te per aquestes coses? cuida’t l’odi perquè queixar-te del govern per això nomès ho pots fer si sents un odi molt fort. i flipo que tinguis més de 200 likes … madureu d’una vegada coi!! @mariano_puerta;likes
1620123742319017984;comentari;"entesos… no sabia que això es mesurava segons com rebies la correspondència.
però tant se val, si l’elisenda l’hagués rebut plegada com ella volia s’hauria queixat de la despesa en paper i li hauries fet like igual i et sentiries igual d’ofesa.
la qüestió és ser destructiu…";2023-01-30 18:16:00+00:00;entesos… no sabia que això es mesurava segons com rebies la correspondència. però tant se val, si l’elisenda l’hagués rebut plegada com ella volia s’hauria queixat de la despesa en paper i li hauries fet like igual i et sentiries igual d’ofesa. la qüestió és ser destructiu…;like
1620133996930940928;comentari;"@jcrespiera , gràcies per esmentar-me a aquest tuit. gent que s'ofén perquè a un esdeveniment aleatori al 50% surt el resultat que no vol, que posa nota al teu independentisme...
amb aquesta colla no pots organitzar ni un berenar. seguiu fent-me riure";2023-01-30 18:57:00+00:00;@jcrespiera , gràcies per esmentar-me a aquest tuit. gent que s'ofén perquè a un esdeveniment aleatori al 50% surt el resultat que no vol, que posa nota al teu independentisme... amb aquesta colla no pots organitzar ni un berenar. seguiu fent-me riure;tuit
1619877839830138880;piulada;"2.59 h: probablement cap persona sòbria llegeixi aquest tuit. acabem ara la revisió de l'assaig amb l'equip i realment estem molt contents. ha estat un vespre-nit dur, però ha valgut la pena. bona niiiiit💥🌋🔥❤️🔥🌋💥

#benidormfest";2023-01-30 01:59:00+00:00;2.59 h: probablement cap persona sòbria llegeixi aquest tuit. acabem ara la revisió de l'assaig amb l'equip i realment estem molt contents. ha estat un vespre-nit dur, però ha valgut la pena. bona niiiiit💥🌋🔥❤️🔥🌋💥 #benidormfest;tuit
1619604726739509248;blocar;@tonialba a qui conec personalment, varem seure costat a costat a l'acte de l'ateneu de suport a la mhp @lauraborras i haviem coincidit a varies manifestacions, em té blocat per ser crític amb puigdemont, suposo, incoherència absoluta de qui diu el que vol de tothom.;2023-01-29 07:53:00+00:00;@tonialba a qui conec personalment, varem seure costat a costat a l'acte de l'ateneu de suport a la mhp @lauraborras i haviem coincidit a varies manifestacions, em té blocat per ser crític amb puigdemont, suposo, incoherència absoluta de qui diu el que vol de tothom.;blocat
1620154043430756352;resposta;"no m'agrada perdre el temps, i menys amb persones com tu. quan vulguis entendre les coses, parlem ;). vinga, que vagi bé!";2023-01-30 20:16:00+00:00;"no m'agrada perdre el temps, i menys amb persones com tu. quan vulguis entendre les coses, parlem ;). vinga, que vagi bé!";m'agrada
1620081880979886080;comentar;"si us agrada la novel·la negra, la setmana vinent teniu una cita a la biblioteca #bbcnjoanoliver per comentar ""suïcidis s.a.""

i, si no us agrada, també, perquè aquesta novel·la és un híbrid experimental entre novel·la negra i ciència-ficció, perfecta per fer un tast al gènere 😉";2023-01-30 15:29:00+00:00;"si us agrada la novel·la negra, la setmana vinent teniu una cita a la biblioteca per comentar ""suïcidis s.a."" i, si no us agrada, també, perquè aquesta novel·la és un híbrid experimental entre novel·la negra i ciència-ficció, perfecta per fer un tast al gènere 😉";comentar
1620070073913475072;comentar;"els soldats de dembele us volem recordar que a les últimes semis de copa al bernabéu, 0 a 3, amb dos assistències seves, així per comentar
piped.video/zj-7__qv2xi";2023-01-30 14:42:00+00:00;els soldats de dembele us volem recordar que a les últimes semis de copa al bernabéu, 0 a 3, amb dos assistències seves, així per comentar-7__qv2xi;comentar
1620069367051612160;comentar;"aquest dissabte es van reunir els activistes de l’associació voluntaris empàtics. 
vam comentar la bona notícia: vam aconseguir una subvenció de la fundació bielorussa de solidaritat bysol. donen suport a la nostra iniciativa de voluntariat.#voluntaris_empatics #catalunya_ucrania";2023-01-30 14:40:00+00:00;aquest dissabte es van reunir els activistes de l’associació voluntaris empàtics. vam comentar la bona notícia: vam aconseguir una subvenció de la fundació bielorussa de solidaritat bysol. donen suport a la nostra iniciativa de voluntariat.#catalunya_ucrania;comentar
