id;searchQuery;text;socialMediaSense
1620036014021709824;block;"qualsevol persona que faci bromes de les violancions per part de l’infitrat o que qüestioni el relat, block.

no hi ha lloc a debat ni pedagogies en aquests casos.

sorry not sorry";
1620161606901731328;etiqueta;"l'""equidistància"" és una etiqueta capciosa: sempre (o quasi sempre) amaga una indiferència selectiva, irremeiablement interessada";
1620158912057200640;etiqueta;"avui parlem del potencial de la intel·ligència artificial. hi som docents amb ganes de compartir i aprendre en aquest claustre auxiliar #entredocents. recordeu utilitzar l'etiqueta #entredocents que l'equip que estem entre bambolines us llegirem per poder donar-vos veu ;)";
1620151513384624128;etiqueta;"1. @tinavalles_ , hem recuperat uns tuits que vam fer fa temps  amb l' etiqueta  #parellesdellibregodall 
us animem a proposar-ne  més, amb l'etiqueta #parellesdellibre (evidentment, no cal que siguin de godall, els llibres)
aquest és el nostre fil, que ampliarem:";
1620125461291601920;etiqueta;"segons aquest estudi, comunicar a l'etiqueta la petjada de #carboni dels aliments que la tenen alta (p.ex. carn vermella) modifica més els hàbits de compra que comunicar els atributs ambientals positius dels menys carbonitzats (p.ex. carn de pollastre).
positivr-fr.cdn.ampproject.o…";
1620125167564492800;etiqueta;"igualtat 🖐 primeres adhesions a la campanya municipal contra la violència masclista 

#vilabenestar 

✔ les imatges es poden enviar al whatsapp 621 19 27 68 o penjar-les a les xarxes amb l’etiqueta #vilanovacontraelmaltractament.";
1620099667231907840;etiqueta;el @diariara, a l'etiqueta d'@estrelladammcat: la cervesa llança una col·lecció en què fa servir notícies de mitjans impresos catalans per vestir la famosa ampolla mengem.ara.cat/mengem/l-ara-…;
1620178544138620928;story;top story: formar docents després de la facultat: així és el pla pilot sensei de pràctiques a l'aula ccma.cat/324/formar-docents-…, see more tweetedtimes.com/mireia_torr…;
1620006619215171584;silenciar;"crec què les opcions que van contra l'establishment, són silenciades. quan no formes part del joc, et volen difuminar i silenciar, per que la gent no pensi en ells i no se'n recordi de votar-los.

jo estic dubtós, amb les opcions del front o primàries.";
1620125586348728320;blocar;prou! er ho prostitueix tot. faig valença a díaz (em va blocar). @sigrfidgras;
1620114460198469632;blocar;si tu mateix el vas blocar, no et pot sorprendre gaire... la veritat es q amb la metxa curta q tinc jo, no se ni pq l'he donat tant d'aire... q pesao i quina mandra... 2 anys fa q ho havia de fer...;
1620108603851145216;blocar;"no és mal tio... pesat si, jo el vaig blocar una vegada, peró després m'ho vaig repensar i el vaig desbloquejar, no valia la pena... li agrada picar a la gent  bueno a mi també.
anyway no t'estic dient el que has de fer, peró m'ha sorprès una mica el tema";
1620069326178123776;blocar;si, a mi aquest imbècil també em va blocar.😆;
1620066909004914688;blocar;bravo @joeldiazbrah ! llàstima que em vas blocar dijous passat, troç de capullo! @zonafrancatv3 @massanagranaire @modgi feu-li arribar hòstia;
1620037429758676992;blocar;em passava el mateix però ja no. en vaig blocar una cinquantena i llestos;
1619953891805908992;blocar;a mi també em va blocar zero arguments i molt mal parlat. un polític de molt baix nivell;
1619931560773562368;blocar;"cal blocar a qualsevol que defensi els russos.
això ja no és una guerra, és pur extermini nazi.";
1619919148129345536;blocar;"aviso a navegants.
quan a un farsant li dius les coses clares i la única resposta és blocar, ja sabeu qui tenia raó, oi.
pues eso.";
1619830927861112832;blocar;doncs acabo de blocar una antivacunes... quina pau mental. a veure, he perpetrat alguna que altra fal·làcia, no ens hem d'enganyar, però argumentar amb aquesta gent és impossible.;
1619821713159782400;blocar;"no puc contestar a aquest fatxe fastigós, perquè em va blocar fa temps.
gràcies per fer-ho vosté. 👌👏👏👏👏";
1619707033350971392;blocar;"estranys a twitter, volen provocar a qui no pense com ells.
blocar i punt, no mereix respostes.";
1619692884042874880;blocar;"deixo això per aquí per si algú vol denunciar o blocar de forma massiva:
x.com/i/lists/15695980310869…";
1619677875040567296;blocar;ha de blocar més, senyor.;
1620121328429981696;respondre;twitter m'està donant una segona oportunitat per no respondre a la penya i realment és d'agrair;
1620121291612364800;respondre;"🗣️ @quimnadal, conseller de @recercauniscat:""vinc a respondre al repte i l'obligació de treballar conjuntament. els móns educatius no són illes: s'han de comunicar, interactuar, estar en relació permanent els uns amb els altres"".";
1620120257162784768;respondre;no es discutia la propietat, si no la gestió, el contingut de la programació. l'ajuntament, representa a tothom, no ha tingut altre opció. un cop més constatar la decepció en la institució religiosa, i em sento vàlid en expressar-ho com a cristià que sóc. gràcies per respondre!;
1620119066295037952;respondre;jo en canvi veig bé (quin remei!) la decisió presa per l'ajuntament, i com a cristià un cop més decepcionat amb el poder religiós. a mi no em representa... gràcies per respondre!;
1620109522147868672;respondre;"una idea: la formació permanent és una responsabilitat. i ha de respondre a un pla, global i individual. (representant del col·legi de llicenciats.
ho acabaré en un altra moment.";
1620105343694155776;respondre;entenc que pensis això i que tot plegat flueixi sense cap mena de problema amb aquesta premisa. però honestament, i em sembla que aquí coincidirem, aquesta pregunta no la podrem respondre fins que fem un referèndum.;
1620103642698350592;respondre;"les 'administracions i les institucions ens han donat sovint respostes que no aclarien ni de lluny el problema plantejat, o de vegades no han respost. una administració transparent i de qualitat ha de respondre exactament les preguntes que se li formulen:
cabassers.org/fiscalitzacio/";
1620099264805486592;respondre;si la majoria de catalunya decideix que vol romandre a espanya, encara que no m'agradi ho respectaré. perquè t'és tan difícil fer el mateix si guanya el sí. cal respondre lo de la resta d'espanya, de veritat?;
1620098510904504320;respondre;era una pregunta oberta a la llibertat d'expressió! gràcies per respondre.;
1620097226184790016;respondre;"👉🏼 'autoritat i desobediència civil'

💭 una xerrada per respondre preguntes com: quan està justificada la desobediència civil? qui pot exercir-la? pot la desobediència civil ser violenta?

📍 @bibvaporvell
📆 dimecres 1
🕡 18.30 h
🆓 aforament limitat
ℹ️ ow.ly/bqwy50mmcp0";
1620088921073020928;respondre;"pots respondre q això del ""estamos en españa"" no obliga a fer servir el castellà, q espanya és xupiguai i q justament en aquesta part d'espanya el cat. és oficial i que la mateixa constitució es-pa-nyo-la diu que és una llengua q mereix especial respecto y protecció, a espanya.";
1620084444270051328;respondre;gràcies per respondre. la teva traducció en castellà no l'he llegida, llegeixo en anglès i en un futur proper en català. sé d'aquests dobles significats per les wikis. hi han mangues que no cal saber-los però aquest comences a veure animals dibuixats i t'entre la curiositat.;
1620072685131943936;respondre;"jo personalment soc molt transparent. sempre intento escriure i respondre amb respecte, educació, amabilitat, tolerància i empatia. si no se de que va el tema o no m'agrada, directament no opino.
sempre intento ajudar amb el comentari o almenys dibuixar un somriure         fil ⤵️";
1620069266371530752;respondre;"nervis, tensió, por,... busquen desmobilitzar-nos i atemorir-nos! 

👥 per això ens cal organitzar-nos i respondre col·lectivament a qualsevol agressió que patim. 

no permetem que la repressió ens paralitzi! 💥👊🏽 tornem-los tots els cops.";
1620063133401321472;respondre;de vegades m’entren tuits de ⁦@estoyavisando⁩ i em venen ganes de respondre als originals… rotllo a aquesta amb un “a vosaltres us en posem doble, sobretot a la zeolita”;
1620059526153261056;respondre;"en definitiva i per respondre al bé negre.
si ets constitucionalista has de reconèixer catalunya com a nació. com això només ho fan els partits indepes o ets feixista o ets indepe.
i la culpa d'això tampoc és dels indepes.";
1620059266596970496;respondre;"⁉️ enquesta sobre interessos formatius de les famílies de barberà del vallès amb infants de 0 a 3 anys

📅 l'enquesta es pot respondre en línia al web de l'ajuntament fins al 15 de febrer de 2023.   

bit.ly/3hh5esc";
1620192452870299648;prohibir;"demà dimarts el maccabi de tel aviv torna al palau blaugrana

la última vegada que van vindre els israelians van regirar armaris del @dracs1991 i @sangculeoficial, i van prohibir banderes palestines";
1620189545294864384;prohibir;"no, però és una bona idea.
no trobo que tingui res a veure amb l'ús del mòvil.

quan al nens i adolescents els prohibeixes el mòvil (amb gran desgast) descobreixen coses i les disfuten.

a favor de prohibir el mòvil siguin les classes amenes o avorrides.
i molt millor amenes 😉.";
1620179689460613120;prohibir;i a sobre tambe et volien prohibir dir puta nit i bona espanya, dons trs......bona nit i puta espanya;
1620141632535531520;prohibir;suficient en tancar xarxes i prohibir regeton.;
1620139298921263104;prohibir;i prohibir és la solució?;
1620127413446512640;prohibir;suport a @massanagranaire fatal #tv3 @refundem_ccma haurien de #prohibir la 📺 💩 del #ustrell i la 🐍 🕷 #trepa #baleàrica #marquès #plantabaixatv3 #col·lapsetv3 és #porqueria 🇪🇸 amb 🐀 d #clavaguera com #broc i  #amela 🤮 psd deu n'hi do amb la #xilena #censora bea #pinochet 🇨🇱;
1620121073516937216;prohibir;potser és per facilitar la nova construcció??? @bcn_noubarris recordem que és un arbre que l'ajuntament va prohibir talar fa molts anys, suposo que no hauran canviat d'idea...;
1620120140485656576;prohibir;l'estat d'israel pretén construir un nou mur a cisjordània i prohibir l'ús de la bandera palestina en l'enèsim pas endavant cap a l'anorreament ètnic i nacional. catarsimagazin.cat/nou-mur-i…;
1620108910375079936;prohibir;jo crec que no les han ni de prohibir. ja no les porten. només volen la seva pagueta autonòmica.;
1620099889542860800;prohibir;això, és cert? prohibir? 🤔;
1620060932411121664;prohibir;vamos que es va cardar a unes quantes perroflautes,i que?. això és delicte?. per altra banda on és la vulneració dels drets reunió i associació?. que va prohibir que algú es reunís? oi que no?. doncs deixeu de dir xorrades @centre_iridia;
1620044317971841024;prohibir;"és l'únic que els funcionaris europeus deixen fer.

debats i prohibir coses.";
1620021757775060992;prohibir;"🛋️entrevistat🎙️per @conv_y_turismo , xavier marcè del @pscbarcelona desmenteix les afirmacions de @janetsanz de @bcnencomu, que va prohibir les #llarscompartides perquè

afecten el mercat residencial❌
i
per a parar el negoci especulatiu de màfies❌

piped.video/0plf7ymnouk?t=1426";
1620020942687842304;prohibir;s'hauria de prohibir que un machi estigui a menys de 10km d'un micro pq que coi es això;
1620020359503257600;prohibir;no cal prohibir, si les mentides polítiques tinguessin càstig, ja no en dirien i potser començarien a treballar de debò.;
1620203392609161216;compartir;"ok, moltes gràcies per explicar-ho, i per la teva iniciativa. 👍🏻

per anar cap a l'objectiu que comentes, potser convindria que el plantegis al compartir la info, i fins i tot es podria fer la pregunta de si altres professionals sanitaris s'hi estan trobant amb quelcom semblant.";
1620200834373156864;compartir;ja tenim un pederasta pel barri de la bordeta. aquí un grup per compartir informació entre els veïns. t.me/+vrmbyx7uilkyzgu0;
1620197316559884288;compartir;"[records de #músicaenvalencià] encetem secció recordant cançons que fa anys compartirem a twitter 
hui ho fem amb el cover de ""cançó de l'alba"" de @xavisarria que feia @marta98cano (ig) i que vam compartir hui fa 5 anys #coverenvalencià";
1620196509948985344;compartir;"farta de les paraules per enredar la gent. ""pacificar"" no vols dir res, abans no hi havia guerra i ara hem de compartir amb bicis i patinets, mirant que no t'atropellin. ""eix verd"" és només un carrer de vianants de tota la vida amb jardineres de fusta que duraran 4 dies.";
1620194571992043520;compartir;visita aquest matí amb l'alcaldessa i membres de les entitats animalistes de sant cugat a la gatera ja finalitzada. hem pogut compartir amb els grups animalistes les seves opinions sobre aquest espai que permetrà acollir gats del carrer i poder facilitar la seva adopció.;
1620186485206167552;compartir;"les persones que vau participar-hi i vau compartir les vostres experiències i reflexions!

si vols més informació de les nostres activitats no dubtis en contactar-nos o des de la nostra web. ⬇️";
1620185479168811008;compartir;rubèn, quan vulguis, podem parlar en persona i compartir amb tu la visió que en tenim i l'anàlisi que n'hem fet com a secció local. i, alhora, podré entendre, també, la teva visió amb la profunditat que aquesta xarxa no permet. a disposar com sempre.;
1620184290314305536;compartir;gracies bonic. si es que jo no vull crear polemiques ni res de l'estil. de fet les detesto. simplement vaig compartir algo que per mi era important i nestava orgullos. no entenc perque la gent ha de xafar les alegries dels demes perque sí. i mes quan no coneixes a l'altra persona;
1620181586879680512;compartir;sí! gràcies per compartir. per a mi, els que xarrupen mentre beuen ja poden anar a l’infern.;
1620180812657475584;compartir;"hui l'alumnat del mestre caballero i el baltasar rull d' #onda hem cantat junts per la pau 🕊☮️

gràcies per compartir junts aquest moment ❤️
gràcies a jorge també per fer aquest vídeo tant bonic.

#diadelapaz #diadelapazylanoviolencia #diadelapau";
1620178831494758400;compartir;gràcies per compartir la vostra experiència de vida!😘;
1620178658525855744;compartir;"un plaer compartir el proper dijous 2 al festival d’#equitatdigital de la @fundaciobofill el nou recurs educatiu inclusiu @scratchjtactile 

🐱🖐💙

gràcies a @dr_hctor @hgardo i+ per organitzar-lo i invitar-nos 

@scratch";
1620174298647523328;compartir;ben veterà! gracies per compartir!;
1620173625054879744;compartir;compartir és terapèutic com una abraçada;
1620173008118906880;compartir;dissabte vaig anar a la formació maker al @cesirecat amb l'ed moriarty i el seu equip del @mitedgerton, una gran oportunitat per compartir experiències i reflexionar sobre com encabir el moviment maker als centres educatius.;
1620172705629880320;compartir;"els eixos ""verds"" són una merda gris, que costa molts diners i que no deixa més espai als vianants. per que l'espai central s'ha de compartir amb les bicis, així que tenim la mateixa vorera que abans o menys.";
1620210172432945152;publicar;davant la manca de tabac, després del cop d'estat donat per franco i la guerra que va provocar,  el govern d'espanya va publicar l'octubre de 1940 una llei on es donaven instruccions per poder adquirir tabac mitjançant una targeta de fumador. és tractava d'una cartilla de ra…;
1620197337715843072;publicar;acaba de publicar un vídeo en xixón. asturies instagram.com/p/codqr5aibdeg…;
1620191575652302848;publicar;acaba de publicar una foto en cerdanyola del vallès (barcelona, spain) instagram.com/p/codnr6xnso76…;
1620184445583245312;publicar;la trista condició de la ciència sota el capitalisme: pagar per publicar. un món de refregits acumulatius.;
1620165469058764800;publicar;"i això a banda de dir-ho tu tens alguna prova?
perquè jo he enviat una notícia que es va publicar llavors?
que tens tu?
les teves paranoies?";
1620161539641856000;publicar;té sentit publicar una novel·la de 1.280 pàgines avui? i vendre-la a 49 €? quin lector esperes? quins riscos corres?;
1620153874202988544;publicar;acaba de publicar una foto en wurlitzer ballroom instagram.com/p/codwiddjpgj/…;
1620151577620127744;publicar;"📌 marie kondo s'ha fet viral perquè ha reconegut ara que mantenir l'ordre és impossible quan tens tres criatures

👇🏻 acaba de publicar el nou llibre 'el método kurashi' (aguilar). això és el que diu... 👇🏻

rac1.cat/psicologia/20230130…";
1620150339650613248;publicar;"el 2015 vam publicar això sobre el #bcnworld. 8 anys després, amb el @aturemhardrock segueixen vigent moltes des les qüestions que allí plantejavem.
espaifabrica.cat/bcn-world-e…";
1620093463428730880;pin;a veure si et trucarà per demanar-te el pin encara! 🤪🤪🤪🤣🤣;
1619949035036770304;pin;"cada dia un #criptomàrius per totes les meves xarxes. aquesta setmana, mots del món educatiu. 

ahir, el pin 2143 de “pot ser escolar o d'un riu” permetia arribar a les 4 lletres de      
curs               
2+1+4-3=4 

avui, un primer filosofàrius amb el pin 3622";
1619839760771735552;pin;hi ha gent que duu a la solapa el pin de l'agenda 2030 de manera no irònica.;
1619770120292941824;pin;vols un pin o una xapa?;
1620177591624941568;seguidor;vosté és militant de junts o només fidel seguidor?;
1620175100246102016;seguidor;"me n'he fet seguidor. m'ha agradat molt com l'has muntat i el que hi publiques. gràcies per la iniciativa i l'energia i el temps qje hi has dedicat.

no m'ha sigut fàcil trobar-la, però no sé si era inhabilitat meva,  els canvis de twitter, o el doble guió baix 😅

👏🏻👏🏻👏🏻👏🏻😊";
1620162194062331904;seguidor;i ho diu un seguidor d’un club de cornellà, que voldria ser de bcn però que l’ha comprat un xino per 1€ 😂😂😂🤡;
1620151023305371648;seguidor;"no sóc seguidor del programa, però he vist el gag. tant de bo, el @socialistes_cat hagués estat tan primmirat quan a l'independentisme se'ns deia i diu nazis.
en fí, tot plegat lamentable";
1620093874583773184;seguidor;"@joeldiazbrah molts ànims! et segueixo desde los ángeles ja desde la teva època al apm (ràdio i tv) i facis el que facis pots comptar amb un seguidor des d'aquesta ""petita"" vila rodejada de campaments republicans de la califòrnia. llibertat d'expressió ara i sempre,!";
1620066545215963136;seguidor;dignitat i valentia. així si. com a seguidor del programa, una pena.;
1620053141923467264;seguidor;com a seguidor del canal de @jijantesfc a twitch, reconec que «per mi» el nou format periodístic s'adapta més a les noves generacions que el tradicional. més visual, més dinàmic i, a dia d'avui, menys contaminat pel 'lobby'. enhorabona, @gerardromero!;
1620005333421928448;seguidor;2/ l'hegemonia aclaparadora que va exercir l'equip de gelsenkirchen sobre el futbol germànic durant els anys del nazisme se situa a l'arrel de la llegenda que afirma que hitler era seguidor del club.;
1619791947950080000;seguidor;compensa prou acabar una setmana intensa de feina rebent el títol de 'fomidable tintinòleg' concedit per un sensacional seguidor de tintín, @carlescols. subcriviu-vos a la seva newsletter i llegiu-la 👇;
1619743940776951808;seguidor;"és propaganda política si s'ès seguidor/a d'erc, si no, són notícies; jo sóc de junts x cat...";
1619741542171967488;seguidor;"jo mateix.
va seva la meva primera final i des d'aleshores seguidor dels bengals.
coses que passen.";
1619736375275954176;seguidor;"heu d'obrir els dm i allà crear-ne un destinat al vostre seguidor mutu.
llavors sí.
felices fotopotlles! 😂";
1620149840100597760;resposta;pareix una so-called ia recreant a pixies i smashing pumpkins. o siga que, a la teua pregunta, la resposta es sí.;
1620149683552395264;resposta;"hola, he ensopegat amb un catòlic q no sé si és dels q se l'agafa amb paper d fumar o dels q apostòlicament s'acosten a la canalla🤔. ma sembla q no seguia @zonafrancatv3 @massanagranaire i cia li podeu fer arribar la meva resposta, perquè m'ha blocat! 😭
@carlessalat gràcies! ☺️";
1620149486097154048;resposta;aquestes iniciatives estan bé, però sols poden ser residuals, de cap forme poden donar resposta a les necessitats de milions de persones.;
1620147747897892864;resposta;francesc només tens resposta de partit i no acceptes cap error. la soberbia que tens en contestar denota la teva manca d'imparcialitat. tot si val per la pagueta, amb el meu vot no hi comptis més.;
1620146190179516416;resposta;segur que la resposta serà satisfactòria, almenys per vosaltres, perquè sinó segurament seria la gota que faria vessar el got dela vostra paciència amb el p$o€.;
1620144248296439808;resposta;ostres.. com puc veure d'on ve l'inici ? la resposta m'ha fet riure molt , segur que seguir el fil és descollonant;
1620140115569020928;resposta;"""perquè és la meva llengua"", així de senzill. 
otros preguntan -quizá más habitual- porqué en cast. sembla que s'oblida que és llengua materna de molts catalans i molts de llengua materna cat tb la consideren seva i també que la resposta ""pq és la meva llengua"" no és suficient.";
1620138429194584064;resposta;"avui hem participat a @cancapablanca de l'assemblea per donar resposta i preparar mobilitzacions contra el nou intent de trinxar el territori amb el projecte del quart cinturó.
la sala plena a vessar demostra que el consens que ens volen vendre no existeix!
#noalquartcinturó";
1620134758079406080;resposta;"📲 el psc reus proposa una aplicació per comunicar desperfectes a la via pública

guaita assenyala que en 24 hores es donaria resposta al ciutadà

reusdigital.cat/noticia/9726…";
1620134652639059968;resposta;aquesta és la resposta que dónes al cas exposat?;
1620133871466455040;resposta;"🤔 quina és la teva història com a creadora de #teatre?
 
@mietwarlop ha convertit la resposta en un ritual col·lectivitzador per deixar el passat enrere amb esperança. així és 'one song'! 🎵
 
📆 6 i 7/04/23
📍 #salafabiàpuigserver
 
➡️ bit.ly/one-song-lliure";
1620132947725791232;resposta;vull saber perquè no tinc resposta després de 5 mesos d'haver pagat un impost de co2 que ja no em correspon havent entregat tota la documentació,gràcies;
1620132583534379008;resposta;"❌la resposta de l'alcaldia a les queixes dels comerciants no pot ser que el mercat ""és una cosa de l'edat mitjana"", ""que continuaran protestant"" o ""que la gent del mercat no vol pagar"" 

🤝🏻demanem respecte, diàleg i atenció al mercat municipal.";
1620131413826867200;resposta;no sé si odia però hi havia un tuit dient que borréssis una peli de dreamworks (hi havia madagascar, httyd, shrek i ice age) i jo vaig dir que ice age i tothom dient que la resposta obvia era httyd i jo en plan 🧍🏻‍♀️;
1620131201876111360;resposta;enviï una carta als ciutadans espanyols a l'inversa i veura la resposta. si no donem importància a una bola de neu, cada cop és fa més gran, fins arribar a fer molt mal, per això cal aturar-la, ara si vostè és espanyolista o d'erc i s'ha ofès, ésuna altra cosa. ei! pink floyd👏🏻👍🏻;
1620207930183389184;seguir;que m’ha començat a seguir un home a insta, i acte seguit me demana fotopolla, m’hi nego i li foto un speech i se’m posa xulo dient que són paranoies meues i que era broma???;
1620198901998579712;seguir;o feu una promocio com cal per informar del canvi o és moment de plantejar si caldria seguir l'hora boomer i una franja més adulta a la tv (on posar ranma, mes boomer o de més contingut adult com evangelion, kimetsu t2, shingeki...) @sigfridgras;
1620197398512340992;seguir;què bé papagiorgio, aviat les grapes aigua passada, com els examens, jeje, ja els he fet i m'han anat molt molt bé, però molts nervis ahora... ara surt tot... però a seguir endavant i amb força, com tu,  una abraçada enorme 🤗🤗😘😘😘;
1620193250509201408;seguir;aquest diumenge veiem a la belén i és la única motivació per seguir aquesta setmana:);
1620189827986755584;seguir;jo crec k els d tv3 no sabien k feien fotent al joel díaz a tv3 i molt menys censurant i fotent al carrer al seu colega, deurien pnsar k els pobres –ncara k am + o - pasta, x ells sempre serem els pobres– som 1 colla d morts d gana am por d seguir sentho sempre i nanaiiiiiiiiiiii;
1620189467330969600;seguir;au doncs un menys , queda res per veure a tele3? ara a seguir em @joeldiazbrah on sigui que vagi, la part q pago de la tele vostra em feu bizum o ja al compte m’ho passeu eh, venga a fer la mà @ccma_cat;
1620187909180506112;seguir;la qüestió és seguir amb el mantra de q lo del eintrach va ser culpa dels socis…i anar venent entrades a preu d’or! fcbarcelona.cat/ca/club/noti…;
1620186842556669952;seguir;i la culpa no era meva, ni d'on estava, ni de com vestia! ni dels cubates que hagi acceptat d'altres, ni dels somriures que hagi fet, ni de seguir converses amb qui sigui, ni res de res! els que culpabilitzeu a les víctimes sou uns merdes;
1620184215802494976;seguir;"si voleu ajudar a @galgos112 i la @fundacionbm perquè puguen seguir salvant les vides de tants angelets que ens necessiten, ací us deixe un enllaç amb productes preciosos i solidaris dissenyats per @saracaballeria que és una artistassa:

baobag.es/collaboracions/sar…";
1620183221802778624;seguir;"155 motius per vomitar veien com es baixen els pantalons aquests que ens venien la independència per seguir amb la pagueta!
tot excusan ho en què ho fan per la ciutadania,va mentiders plegueu  si teniu un mínim de dignitat!";
1620181938110709760;seguir;"hem calculat el cost d'investigar el nou cas d'#espionatgedestat i volem recuperar-lo per a seguir fent periodisme independent.

ens ajudeu a arribar a l'#objectiu10200?

▶️ dona directa.cat/campaigns/fes-un…
▶️ subscriu-t’hi directa.cat/subscriu-thi/";
1620181861103452160;seguir;"divisió de parer de com seguir
és un problema?
tothom ha de dir amen al mossèn?
esteu fatal";
1620180648827961344;seguir;bona nit octavi, t'entenc, jo també porto una temporada k no puc seguir més sovint del k voldria i m'agrada xo con molt bé dius les obligacions no deixen estar a tot arreu..... xò ho compensem amb les estones 👊🏼💪🏼✊🏼🌹☘️..... dolç descans 😴🥱💤😪😘;
1620180264814264320;seguir;"a l’ammac estem de cel•lebració!!!!!🎉🎊
ja som 200 sòcies!!!!! 🏅
moltes gràcies a totes, volem seguir sumant. 💕🥹✂️🎞️

#ammac";
1620179408198975488;seguir;🔴 l’executiva dels @socialistesinca ens reunim per continuar treballant per la nostra ciutat, planificant les properes setmanes i seguir al costat dels inquers i les inqueres. #incasomtots;
1620179342453248000;seguir;"molt bona sèrie m'agrada i espero seguir cada dilluns .
gràcies per aquests sèrie bones interpretacions.";
1620179202883600384;seguir;dons se funda el atletic valència i en paciència anirem fent equip i club lo que no volem es seguir allargant aquesta agonia...;
1620146169992159232;missatge;"charles manson va crear la ""família"" i va incitar a cometre diferents crims segons ell pel missatge que volia transmetre la cançó dels beatles ""helter skelter""

els fets han inspirat a diferents bandes. algunes han versionat les seves cançons i altres li han dedicat temes";
1620145251859202048;missatge;avui, dia de la pau, l'alumnat de 4t a i b @escolaperevila han unit les seves mans per llançar un missatge i elaborar un mural. hem gaudit molt del dia i de l'activitat! 😊;
1620142659330527232;missatge;jo vaig veure l'entrevista i em va quedar molt clar que el missatge anava dirigit a l'ultra-dreta, no a tota la comunitat de madrid. ets diana de les manipulacions de la prensa madrilenya rància pel que ets, directora/feminista/catalana d'èxit, no pel que dius :(;
1620140902596624384;missatge;només a la gent q prèviament ja m'havia enviat un missatge abans. 🤔;
1620139839126380544;missatge;"👉comunicar els continguts específics al lloc i moments específics és
la millor eina per fer que la teva informació sigui realment eficaç i el
missatge arribi al públic objectiu, generant un major impacte i reduint
els costos.";
1620138815997480960;missatge;si vols col·laborar regalant #postuxapes #postupegatines o #postuimants solidaris per 20+ causes benèfiques al teu acte/festa, col·leccionar-ne o revendre'n a canvi d'una mica de promo, envia'm missatge 👍 també on-line, #postutasses i #postusamarretes! ➡ botiga.postureiglleida.com;
1620136880221335552;missatge;"explicant la realitat del sector.... faltarà saber si la resta de mortals que no en són ....capten  el missatge......
la majoria..... res ....i els polítics de ""turmo""...... el doble ....res de res ..... que el president menja pinya 🍍.... va sortir a la tele";
1620134756657807360;missatge;m’agradaria encarregar, però no puc enviar-te missatge:(;
1620134656137129984;missatge;"segons alerta @juliarosannasva, ""rebutjant el dret a vot als 16 anys s'està donant el missatge de què no volem que participem com a joves"" #einesirla";
1620134595487485952;missatge;el missatge l’has escrit tu ara acata les conseqüencies, a part com que exposeada si tothom que et coneix ja sap que ets una salida;
1620133168971153408;missatge;el meu fons de pantalla amb el @polander_ i el missatge horny de la @paulalaameiro;
1620131180309024768;missatge;"✋🏼🤚cada 30 de gener, des de 1993, es commemora el dia escolar de la pau i la no violència; declarat així per la unesco recordant la mort de mahatma gandhi. 

🫶🏼enguany hem posat pau al món, treballant els seus símbols, tot descobrint la seva història i el seu missatge pacifista.";
1620129745819275264;missatge;en les ungles hi ha el missatge del dur treball diari...la suor i la pols del dia a dia;
1620128258057723904;missatge;a la clausura de la #jornadapauparlament @kristianherbolz, com a vicepresident del consell català del foment de la pau, destaca el compromís per un món lliure de guerres i ens recorda que les guerres són evitables i que el missatge pacifista no és utòpic.;
1620126363377364992;missatge;"a algú més li surt aquest missatge quan intenta accedir a la app de bus de girona.
he enviat avisos a l'ajuntament i segons ells el.problema només es meu. fa més de sis mesos que no funciona. @girona_cat @martamadrenas @pscgirona @ercgirona @guanyemgirona";
1620125244207038464;missatge;"que busquin un nou extrem per cobrir la baixa de dembele és un missatge molt clar per a raphinha o ferran torres.

ja els podrien vendre. ah, és clar que de ferran havien pagat 3 milions dels 55 que va costar.";
1620118164406407168;missatge;ahir mateix van enviar un missatge de solidaritat amb el poble kurd. el cxr no tan sols planta cara a l'opressió espanyola i francesa, sinó també a l'opressió persa, àrab i turca.;
1619656544106467328;piular;heu sortir tots dls palmeros a piular el mateix?;
1619636868341182464;piular;no puc piular i escoltar les converses del bar a la vegada.;
1619632788411666432;piular;podeu piular us veig però no escolto, estic al meu món multiversal....🤣🤣🤣🤣🤣🎶🎶🎶🎵🎵🎵🎵;
1619618704081432576;piular;m’agradava molt la seva forma tan peculiar de piular on el sentit era aquell espai que cuidava entre idees i conviccions. ja el trobo a faltar. abraçada a tota la família i a ell.;
1619513443333316608;piular;"4 anys per piular a twitter, 2 anys a asier gonzález per tallar el fil de la vida al meu fill, a un extraordinari home de 20 anys. i això no pot ser. no i no!
#josepboan #stopviolenciaviaria #justiciaperjosepboan #reforma142cp";
1619505183247187968;piular;es curiós perquè com lloros no paren de piular que eren 1400 endollats de la menjadora erki. i ara només han 659...😅🤦;
1620134064396320768;tweet;"perdoneu, però el vostre tweet es de primer de manipulació.

setmanes avans en tardà ja ho va avançar. si cal sacrificar-lo ho farem.

ell segueix tenin veu.

altres ni veu, ni raó.";
1620133512589512704;tweet;pilar carracelas sempre fent amics...! 😂 (subscric fins el darrer punt el teu tweet).;
1620132194458148864;tweet;"perdó cap tweet sense, bla, bla,bla
volia dir *cotxil🤣🤣🤣";
1620130306052481024;tweet;quant odi i quanta maldat en un tweet, silvia. als nazis com vosaltres tampoc els volem, xusma.👊🏾;
1620128668080275456;tweet;hi ha una mica de tweet entre tanta dignitat i coherència. 🙌🙌🙌;
